month,division,line,period,num_passengers,additional platform time,additional train time,total_apt,total_att,over_five_mins,over_five_mins_perc,customer journey time performance
2020-08-01,A DIVISION,S 42nd,offpeak,92204.8,0.67116535,0.09236322,61884.668,8516.332,4655.1,0.050486524,0.9495135
2020-08-01,A DIVISION,S 42nd,peak,90235.2,0.31145152,0.057226736,28103.89,5163.866,272.6,0.003020994,0.996979
2020-08-01,B DIVISION,A,offpeak,1551839.2,1.3946443,0.6516635,2164263.5,1011276.94,313120.3,0.20177367,0.7982263
2020-08-01,B DIVISION,A,peak,1434520.8,1.405547,0.058192424,2016286.2,83478.234,217441.7,0.15157795,0.84842205
2020-08-01,B DIVISION,B,offpeak,729733.6,1.7179477,0.6312531,1253644.2,460646.6,139122.4,0.1906482,0.8093518
2020-08-01,B DIVISION,B,peak,953570.06,1.9282861,0.39313048,1838755.9,374877.47,197606.9,0.2072285,0.7927715
2020-08-01,B DIVISION,C,offpeak,679450.1,0.8027531,0.31892014,545430.7,216690.31,82969.1,0.12211213,0.87788785
2020-08-01,B DIVISION,C,peak,486079.5,0.72256297,0.096876204,351223.06,47089.535,62217,0.12799758,0.8720024
2020-08-01,B DIVISION,D,offpeak,1341661.8,1.7413687,0.5970046,2336327.8,800978.25,289409.7,0.21570988,0.78429013
2020-08-01,B DIVISION,D,peak,1058766.9,1.4536268,0.21908876,1539052,231963.94,195452.3,0.1846037,0.8153963
2020-08-01,B DIVISION,E,offpeak,1380639,1.0265458,0.009994603,1417289,13798.938,196724.5,0.142488,0.857512
2020-08-01,B DIVISION,E,peak,1183539.9,0.9124485,-1.0227947,1079919.2,-1210518.4,71248.5,0.06019949,0.9398005
2020-08-01,B DIVISION,F,offpeak,1447335.6,0.9857654,-0.27555206,1426733.4,-398816.3,232928.8,0.16093628,0.8390637
2020-08-01,B DIVISION,F,peak,1370835.2,0.45204476,-1.0444229,619678.94,-1431731.6,156701.9,0.114311256,0.8856887
2020-08-01,B DIVISION,G,offpeak,477481.6,1.2650038,0.6783031,604016,323877.28,77250.5,0.16178739,0.8382126
2020-08-01,B DIVISION,G,peak,461980.2,0.9943659,0.16615771,459377.34,76761.57,81839.7,0.1771498,0.8228502
2020-08-01,B DIVISION,JZ,offpeak,611915.8,1.0561074,0.3969968,646248.8,242928.61,100432.8,0.16412847,0.8358715
2020-08-01,B DIVISION,JZ,peak,576006.2,1.1115724,0.55519307,640272.6,319794.66,100548.3,0.17456114,0.82543886
2020-08-01,B DIVISION,L,offpeak,913778.4,0.6724578,0.25724545,614477.44,235065.34,72961.2,0.079845615,0.9201544
2020-08-01,B DIVISION,L,peak,804066.7,0.58039546,-0.26509455,466676.66,-213153.69,23757.9,0.029547175,0.97045285
2020-08-01,B DIVISION,M,offpeak,778283.4,1.6895938,0.07313042,1314982.8,56916.195,151912.6,0.19518931,0.8048107
2020-08-01,B DIVISION,M,peak,761811.8,1.4740293,-0.28133157,1122932.9,-214321.7,123812,0.16252308,0.8374769
2020-08-01,B DIVISION,N,offpeak,889063.4,1.6077809,0.8557062,1429419.1,760777.06,175704.1,0.19762832,0.8023717
2020-08-01,B DIVISION,N,peak,955465.8,1.5451586,0.5237747,1476346.2,500448.8,173024.2,0.18108885,0.81891114
2020-08-01,B DIVISION,Q,offpeak,1156798.4,1.7604088,0.45920283,2036438,531205.1,223927.5,0.19357522,0.8064248
2020-08-01,B DIVISION,Q,peak,1094193.2,1.9974273,0.4844585,2185571.8,530091.25,205989.8,0.18825723,0.8117428
2020-08-01,B DIVISION,R,offpeak,1278618.2,1.6151364,-0.113779925,2065143,-145481.1,271310.7,0.21219054,0.7878095
2020-08-01,B DIVISION,R,peak,1190890.8,1.3724501,-0.32686508,1634438.1,-389260.56,175185.9,0.14710493,0.8528951
2020-08-01,B DIVISION,S Fkln,offpeak,83785.8,1.7326294,0.040350813,145169.73,3380.8252,4799.5,0.057282977,0.942717
2020-08-01,B DIVISION,S Fkln,peak,68031.6,0.5544071,0.020916775,37717.203,1423.0016,2934,0.04312702,0.956873
2020-08-01,B DIVISION,S Rock,offpeak,37426.1,1.9749569,-0.27084938,73914.93,-10136.836,3913.9,0.10457675,0.89542323
2020-08-01,B DIVISION,S Rock,peak,17713.5,2.320191,-0.6758704,41098.7,-11972.031,1882.8,0.106291816,0.89370817
2020-08-01,B DIVISION,W,offpeak,305360.8,1.4742947,0.06606109,450191.8,20172.467,43325.9,0.14188428,0.85811573
2020-08-01,B DIVISION,W,peak,344661.3,1.1100959,-0.30666643,382607.06,-105696.05,33043,0.095870934,0.9041291
2020-07-01,A DIVISION,1,offpeak,1091882.8,0.84856546,0.08982472,926534,98078.07,120281,0.11015926,0.8898407
2020-07-01,A DIVISION,1,peak,901380.4,0.8002245,0.051686116,721306.7,46588.85,59028.7,0.065487005,0.934513
2020-07-01,A DIVISION,2,offpeak,1038313.9,1.4256673,-0.19392134,1480290.2,-201351.23,168397.2,0.16218333,0.83781666
2020-07-01,A DIVISION,2,peak,862288.2,1.1943966,-0.45422438,1029914.1,-391672.34,99910.4,0.1158666,0.8841334
2020-07-01,A DIVISION,3,offpeak,649537.1,1.1896625,-0.22358936,772729.9,-145229.6,77242,0.11891853,0.88108146
2020-07-01,A DIVISION,3,peak,562324.1,1.070434,-0.44980156,601930.8,-252934.25,57440.7,0.10214874,0.8978512
2020-07-01,A DIVISION,4,offpeak,1395059.2,1.2491684,-0.36055064,1742663.9,-502989.5,198555.2,0.14232744,0.8576726
2020-07-01,A DIVISION,4,peak,1173633,1.0530486,-0.7319723,1235892.6,-859066.8,129903.2,0.110684685,0.8893153
2020-07-01,A DIVISION,5,offpeak,935763.1,1.3164802,-0.13586585,1231913.5,-127138.26,139041.1,0.1485858,0.8514142
2020-07-01,A DIVISION,5,peak,815386.1,1.2024902,-0.5642033,980493.8,-460043.53,106573.4,0.13070299,0.869297
2020-07-01,A DIVISION,6,offpeak,1527419.8,1.0282485,0.15008277,1570567.1,229239.36,168158.4,0.11009312,0.8899069
2020-07-01,A DIVISION,6,peak,1387564.2,0.9507898,-0.036810394,1319281.9,-51076.785,117623,0.08476941,0.9152306
2020-07-01,A DIVISION,7,offpeak,1286450.2,1.0776538,0.20194277,1386347.9,259789.31,165813.1,0.12889197,0.87110806
2020-07-01,A DIVISION,7,peak,1243111.9,0.9210833,0.094953984,1145009.6,118038.43,110539.8,0.088921845,0.91107816
2020-07-01,B DIVISION,A,offpeak,1324060.1,1.2300799,0.61180776,1628699.8,810070.3,259368.5,0.19588876,0.80411124
2020-07-01,B DIVISION,A,peak,1196517.9,1.058377,-0.079879835,1266367.1,-95577.66,166683.1,0.13930681,0.86069316
2020-07-01,B DIVISION,B,offpeak,631611.8,1.5303481,0.47564557,966585.9,300423.38,121250.7,0.19197029,0.8080297
2020-07-01,B DIVISION,B,peak,805616.1,1.8505782,0.3230705,1490855.6,260270.8,175459.9,0.21779592,0.7822041
2020-07-01,B DIVISION,C,offpeak,588401.3,0.8623015,0.3769059,507379.34,221771.92,83644.7,0.14215587,0.8578441
2020-07-01,B DIVISION,C,peak,397017.2,0.78501385,0.041643955,311664,16533.367,53588.8,0.13497853,0.86502147
2020-07-01,B DIVISION,D,offpeak,1241391.8,1.5033911,0.5127893,1866297.4,636572.4,271018.7,0.21831843,0.78168154
2020-07-01,B DIVISION,D,peak,957658.44,1.2357904,0.14483361,1183465.1,138701.12,169959.5,0.17747404,0.822526
2020-07-01,B DIVISION,E,offpeak,1173500.2,1.0414703,0.21485747,1222165.6,252135.3,183147.7,0.15606959,0.8439304
2020-07-01,B DIVISION,E,peak,975600.3,0.9355515,-0.7637087,912724.4,-745074.44,74335.9,0.07619504,0.92380494
2020-07-01,B DIVISION,F,offpeak,1272674.6,0.9765501,-0.21570396,1242830.5,-274520.94,213495.2,0.16775317,0.83224684
2020-07-01,B DIVISION,F,peak,1165203.5,0.6446676,-0.9016816,751169,-1050642.6,154116.4,0.13226566,0.8677344
2020-07-01,B DIVISION,G,offpeak,426309.2,1.265609,0.81697404,539540.8,348283.53,72643.9,0.1704019,0.82959807
2020-07-01,B DIVISION,G,peak,416967,1.0284759,0.2610558,428840.5,108851.66,77353.5,0.18551467,0.8144853
2020-07-01,B DIVISION,JZ,offpeak,577741.7,0.92449546,0.20607574,534119.56,119058.55,83751,0.1449627,0.8550373
2020-07-01,B DIVISION,JZ,peak,535893.6,1.1011226,0.34864178,590084.56,186834.9,88613.5,0.16535652,0.8346435
2020-07-01,B DIVISION,L,offpeak,823902.2,0.8589136,0.1615162,707660.8,133073.56,61418,0.07454526,0.92545474
2020-07-01,B DIVISION,L,peak,728211,0.6874954,-0.20275384,500641.72,-147647.58,27436.7,0.037676856,0.9623231
2020-07-01,B DIVISION,M,offpeak,676296.6,1.4318318,0.059554256,968343,40276.34,125832.4,0.18606097,0.81393903
2020-07-01,B DIVISION,M,peak,644827,1.5364276,-0.20717467,990730,-133591.81,110482.9,0.17133728,0.82866275
2020-07-01,B DIVISION,N,offpeak,781697.1,1.5961725,0.7602596,1247723.4,594292.75,162114.8,0.20738825,0.7926117
2020-07-01,B DIVISION,N,peak,801559.8,1.61385,0.6787512,1293597.2,544059.6,163393,0.2038438,0.79615617
2020-07-01,B DIVISION,Q,offpeak,1035104.3,1.318558,0.4711554,1364845,487694.97,209173,0.20207915,0.7979208
2020-07-01,B DIVISION,Q,peak,920953.9,1.4549562,0.41215688,1339947.5,379577.5,183011.3,0.19871928,0.80128074
2020-07-01,B DIVISION,R,offpeak,1080342.2,1.7014045,-0.065895736,1838099.1,-71189.945,233849.4,0.21645862,0.7835414
2020-07-01,B DIVISION,R,peak,987872.2,1.5125345,-0.2256882,1494190.9,-222951.11,159053.9,0.16100655,0.83899343
2020-07-01,B DIVISION,S Fkln,offpeak,79965.6,0.5504478,-0.008497351,44016.887,-679.4958,2874.4,0.035945456,0.9640545
2020-07-01,B DIVISION,S Fkln,peak,65951.6,0.40598735,0.0020774289,26775.514,137.00977,2174.1,0.032965083,0.96703494
2020-07-01,B DIVISION,S Rock,offpeak,19745,0.5157198,-0.2731224,10182.887,-5392.802,1665.3,0.08434034,0.91565967
2020-07-01,B DIVISION,S Rock,peak,11517,0.54610723,-0.68081903,6289.5166,-7840.9927,997.5,0.0866111,0.9133889
2020-07-01,B DIVISION,W,offpeak,259337.8,1.6336989,0.08295998,423679.88,21514.66,35521,0.13696808,0.8630319
2020-07-01,B DIVISION,W,peak,286157.78,1.447362,-0.1643067,414173.9,-47017.645,34237,0.11964378,0.8803562
2020-06-01,A DIVISION,1,offpeak,853811.3,0.79191977,-0.0036976312,676150.06,-3157.0793,87128.4,0.10204644,0.89795357
2020-06-01,A DIVISION,1,peak,719397.4,0.7340206,-0.051502295,528052.5,-37050.617,42580.6,0.05918926,0.94081074
2020-06-01,A DIVISION,2,offpeak,900169.6,1.373303,-0.4768921,1236205.6,-429283.78,132523.5,0.1472206,0.8527794
2020-06-01,A DIVISION,2,peak,754091.2,1.0673287,-0.8293149,804863.1,-625379.06,75153.2,0.09966063,0.90033937
2020-06-01,A DIVISION,3,offpeak,538624.6,1.209276,-0.34722564,651345.75,-187024.27,61264.4,0.1137423,0.8862577
2020-06-01,A DIVISION,3,peak,469598.5,0.98273724,-0.75038093,461491.94,-352377.75,40505.3,0.08625517,0.9137448
2020-06-01,A DIVISION,4,offpeak,1235559.2,1.3757017,-0.27450538,1699760.8,-339167.66,181534.4,0.1469249,0.8530751
2020-06-01,A DIVISION,4,peak,1032667.2,0.9637868,-0.9065488,995271,-936163.2,99045.1,0.09591193,0.9040881
2020-06-01,A DIVISION,5,offpeak,727388,1.5131056,-0.02133645,1100614.9,-15519.877,107432.2,0.14769587,0.85230416
2020-06-01,A DIVISION,5,peak,643962.4,1.1296587,-0.66120774,727457.7,-425792.9,72537.3,0.11264214,0.8873579
2020-06-01,A DIVISION,6,offpeak,1286384.8,0.94182616,0.18363187,1211550.8,236221.23,135501.3,0.105334975,0.894665
2020-06-01,A DIVISION,6,peak,1166285.1,0.8873145,0.05960761,1034861.6,69519.47,104995,0.09002516,0.9099748
2020-06-01,A DIVISION,7,offpeak,1079439.8,0.9268888,0.30762103,1000520.7,332058.4,145946.2,0.1352055,0.8647945
2020-06-01,A DIVISION,7,peak,1029143.3,0.9281294,0.001852306,955178.1,1906.2883,84120.7,0.08173857,0.9182614
2020-06-01,B DIVISION,A,offpeak,1015388.8,0.96523696,0.22136968,980090.8,224776.3,174304.7,0.17166302,0.828337
2020-06-01,B DIVISION,A,peak,920655.2,0.8412619,-0.3261345,774512.1,-300257.44,124103.2,0.13479878,0.86520123
2020-06-01,B DIVISION,B,offpeak,389740.1,1.4298176,0.34110093,557257.25,132940.72,67738.2,0.17380352,0.8261965
2020-06-01,B DIVISION,B,peak,529485.5,1.6031796,0.14609987,848860.4,77357.76,102837.7,0.19422194,0.8057781
2020-06-01,B DIVISION,C,offpeak,489991.22,0.7288218,-0.02321698,357116.25,-11376.115,53698.1,0.10958993,0.89041007
2020-06-01,B DIVISION,C,peak,357709.7,0.7354554,-0.27022958,263079.53,-96663.734,43579,0.12182784,0.87817216
2020-06-01,B DIVISION,D,offpeak,1019736.6,1.3566316,0.34706163,1383407,353911.44,202886.5,0.19895971,0.8010403
2020-06-01,B DIVISION,D,peak,812140.1,1.0800582,0.0340516,877158.6,27654.672,137268.2,0.16902034,0.83097965
2020-06-01,B DIVISION,E,offpeak,921919.5,0.90483326,-0.12039226,834183.44,-110991.98,130181.9,0.14120744,0.85879254
2020-06-01,B DIVISION,E,peak,765675.7,0.83922136,-1.0285186,642571.4,-787511.7,55909,0.07301916,0.92698085
2020-06-01,B DIVISION,F,offpeak,970600.2,0.9463786,-0.43110546,918555.25,-418431.06,142437,0.14675146,0.85324854
2020-06-01,B DIVISION,F,peak,897696.6,0.71158874,-0.97939783,638790.8,-879202.1,117088.6,0.13043226,0.86956775
2020-06-01,B DIVISION,G,offpeak,328516.3,1.0681134,0.59601057,350892.7,195799.19,45275.6,0.13781843,0.86218154
2020-06-01,B DIVISION,G,peak,326521.7,0.79577893,0.055505715,259839.08,18123.82,51752.6,0.15849666,0.8415033
2020-06-01,B DIVISION,JZ,offpeak,458941.8,0.774269,0.14536864,355344.4,66715.74,59284.8,0.12917717,0.87082285
2020-06-01,B DIVISION,JZ,peak,443785.4,0.91882867,0.15503122,407762.75,68800.59,66424.6,0.1496773,0.8503227
2020-06-01,B DIVISION,L,offpeak,634907.5,0.7294814,-0.044198867,463153.22,-28062.193,90766.5,0.14296019,0.8570398
2020-06-01,B DIVISION,L,peak,569434,0.31451344,-0.4371025,179094.64,-248901.03,72475.4,0.12727621,0.8727238
2020-06-01,B DIVISION,M,offpeak,522881.6,1.6776553,-0.033967216,877215.1,-17760.832,95589.2,0.18281232,0.81718767
2020-06-01,B DIVISION,M,peak,492543.8,1.3989128,-0.26093656,689025.9,-128522.695,79339.7,0.16108151,0.8389185
2020-06-01,B DIVISION,N,offpeak,617309.8,1.32463,0.6189218,817707.1,382066.5,118127.6,0.1913587,0.8086413
2020-06-01,B DIVISION,N,peak,639500,1.1887254,0.2653458,760189.9,169688.64,112011.9,0.17515543,0.82484454
2020-06-01,B DIVISION,Q,offpeak,821150.7,1.3462378,0.18931712,1105464.1,155457.89,153468.4,0.18689431,0.8131057
2020-06-01,B DIVISION,Q,peak,742504.4,1.3338119,0.05268113,990361.25,39115.97,129045.7,0.17379789,0.8262021
2020-06-01,B DIVISION,R,offpeak,828404,1.7304738,-0.097140804,1433531.4,-80471.83,177964.5,0.21482815,0.78517187
2020-06-01,B DIVISION,R,peak,783813.4,1.3556851,-0.2273981,1062604.1,-178237.69,119045.1,0.15187939,0.8481206
2020-06-01,B DIVISION,S Fkln,offpeak,64403.7,0.59187883,-0.005492182,38119.188,-353.71683,3189.6,0.049525104,0.9504749
2020-06-01,B DIVISION,S Fkln,peak,56074.3,0.445543,-0.03549861,24983.512,-1990.5599,2180,0.038876988,0.961123
2020-06-01,B DIVISION,S Rock,offpeak,11599.4,0.65826744,-0.4856674,7635.507,-5633.4507,970,0.08362502,0.916375
2020-06-01,B DIVISION,S Rock,peak,7999.4,0.9081316,-0.7888126,7264.508,-6310.0273,603.2,0.07540566,0.92459434
2020-06-01,B DIVISION,W,offpeak,151477.9,1.5851934,0.030298842,240121.77,4589.605,22060.5,0.14563511,0.8543649
2020-06-01,B DIVISION,W,peak,171640.4,1.1901858,-0.33606187,204283.97,-57681.793,17289.4,0.10073037,0.89926964
2020-05-01,A DIVISION,1,offpeak,476645.4,0.5917038,-0.04262499,282032.88,-20317.006,60430.9,0.12678377,0.8732162
2020-05-01,A DIVISION,1,peak,372659.22,0.65952957,-0.121545374,245779.75,-45295,48262.7,0.12950894,0.870491
2020-05-01,A DIVISION,2,offpeak,634421.1,0.7716912,-0.7258386,489577.2,-460487.3,75206.9,0.11854413,0.88145584
2020-05-01,A DIVISION,2,peak,527266.1,1.1032573,-1.2198013,581710.1,-643159.9,51341.9,0.09737379,0.9026262
2020-05-01,A DIVISION,3,offpeak,340410.5,0.5273225,-0.67531246,179506.11,-229883.45,27707.4,0.081394084,0.9186059
2020-05-01,A DIVISION,3,peak,271144.8,0.49513337,-1.0290779,134252.84,-279029.12,19137.4,0.07058,0.92942
2020-05-01,A DIVISION,4,offpeak,813229.4,0.47741404,-0.67117625,388247.12,-545820.25,87892.6,0.10807848,0.8919215
2020-05-01,A DIVISION,4,peak,642016.6,0.3991497,-1.8730909,256260.73,-1202555.5,42497.5,0.066193774,0.93380624
2020-05-01,A DIVISION,5,offpeak,242693.5,0.7015104,0.8331722,170252.02,202205.48,34420,0.14182498,0.85817504
2020-05-01,A DIVISION,5,peak,223130.2,1.2073773,0.61760914,269402.34,137807.25,27656.5,0.123947814,0.8760522
2020-05-01,A DIVISION,6,offpeak,705460,1.0719242,0.3180256,756199.6,224354.33,114013.1,0.16161525,0.83838475
2020-05-01,A DIVISION,6,peak,586171,0.6780087,0.007317436,397429,4289.2686,82639.7,0.14098224,0.8590178
2020-05-01,A DIVISION,7,offpeak,519805.2,0.2927079,-0.26077974,152151.08,-135554.67,58340.9,0.11223608,0.8877639
2020-05-01,A DIVISION,7,peak,425642,0.41835302,-1.3335927,178068.62,-567633.06,16580.8,0.0389548,0.9610452
2020-05-01,B DIVISION,A,offpeak,541768.2,0.8697055,-0.15081951,471178.78,-81709.22,85636.3,0.15806815,0.8419318
2020-05-01,B DIVISION,A,peak,444821.8,0.54050124,-0.5719482,240426.73,-254415.02,65079.4,0.14630443,0.8536956
2020-05-01,B DIVISION,C,offpeak,335820.3,0.8996533,-0.18705302,302121.84,-62816.203,31469.2,0.09370845,0.90629154
2020-05-01,B DIVISION,C,peak,286309.4,0.7167775,-0.45623118,205220.14,-130623.27,27979.3,0.097724,0.902276
2020-05-01,B DIVISION,D,offpeak,600510.3,1.097159,-0.23153639,658855.3,-139039.98,107166.3,0.17845872,0.8215413
2020-05-01,B DIVISION,D,peak,506311.7,0.97354865,-0.51237494,492919.06,-259421.44,90646.1,0.1790322,0.8209678
2020-05-01,B DIVISION,E,offpeak,345095.3,0.9400858,-1.6659095,324419.22,-574897.56,42154.2,0.12215234,0.8778477
2020-05-01,B DIVISION,E,peak,273454,0.58456236,-2.2136881,159850.92,-605341.9,40210.3,0.14704594,0.8529541
2020-05-01,B DIVISION,F,offpeak,495129.4,0.89961886,-0.48920375,445427.75,-242219.16,71957,0.14532968,0.8546703
2020-05-01,B DIVISION,F,peak,415317.2,0.3448982,-1.1534724,143242.14,-479056.94,53024.9,0.12767325,0.87232673
2020-05-01,B DIVISION,G,offpeak,178672,0.45466545,0.39958003,81235.984,71393.766,17266.7,0.09663909,0.9033609
2020-05-01,B DIVISION,G,peak,173990,0.22436914,-0.31218714,39037.984,-54317.438,23034.5,0.1323898,0.8676102
2020-05-01,B DIVISION,JZ,offpeak,287218,0.6492361,0.33933395,186472.3,97462.82,34431.9,0.11988071,0.88011926
2020-05-01,B DIVISION,JZ,peak,245738,0.6024689,-0.17081365,148049.5,-41975.402,37083.4,0.15090625,0.84909374
2020-05-01,B DIVISION,L,offpeak,302312,0.5377771,-0.20329604,162576.47,-61458.832,42273.1,0.13983269,0.8601673
2020-05-01,B DIVISION,L,peak,267786,0.657614,-0.4468749,176099.81,-119666.836,43923.1,0.16402315,0.83597684
2020-05-01,B DIVISION,M,offpeak,194139,0.5101159,-0.30886474,99033.39,-59962.69,24275.1,0.12503979,0.8749602
2020-05-01,B DIVISION,M,peak,192076.39,0.60083294,-0.32020494,115405.82,-61503.812,27838.7,0.14493556,0.85506445
2020-05-01,B DIVISION,N,offpeak,335010.1,0.598118,-0.057525866,200375.58,-19271.746,50226,0.14992385,0.85007614
2020-05-01,B DIVISION,N,peak,282884.1,0.46429121,-0.26273495,131340.6,-74323.54,44421.9,0.15703216,0.84296787
2020-05-01,B DIVISION,Q,offpeak,490183.9,0.48100024,-0.31208348,235778.58,-152978.3,66018.3,0.13468067,0.8653193
2020-05-01,B DIVISION,Q,peak,407817.2,0.42281604,-0.6520922,172431.66,-265934.4,42527.1,0.10427981,0.8957202
2020-05-01,B DIVISION,R,offpeak,445042.9,0.85063446,-0.2703559,378568.8,-120319.98,73753.2,0.16572155,0.83427846
2020-05-01,B DIVISION,R,peak,382415,0.5516101,-0.43693498,210943.98,-167090.48,63856.6,0.16698247,0.8330175
2020-05-01,B DIVISION,S Fkln,offpeak,34566,0.25136563,0.06252661,8688.704,2161.295,775.2,0.022426663,0.97757334
2020-05-01,B DIVISION,S Fkln,peak,32314,0.65949905,0.06439794,21311.05,2080.9548,996.3,0.030831838,0.9691682
2020-05-01,B DIVISION,S Rock,offpeak,6306,0.9052874,-0.8345129,5708.742,-5262.4385,338.9,0.05374247,0.94625753
2020-05-01,B DIVISION,S Rock,peak,4346,-0.390442,-1.1194001,-1696.861,-4864.913,97.7,0.022480441,0.9775196
2020-04-01,A DIVISION,1,offpeak,269764.4,0.542486,-0.05330643,146343.42,-14380.178,30851.9,0.11436609,0.8856339
2020-04-01,A DIVISION,1,peak,221999.6,0.4799176,-0.076356396,106541.516,-16951.088,25700.1,0.11576643,0.8842336
2020-04-01,A DIVISION,2,offpeak,387966,0.96582943,-0.57551885,374708.97,-223281.75,60098.5,0.15490662,0.84509337
2020-04-01,A DIVISION,2,peak,320143.8,0.93756634,-1.3588922,300156.06,-435040.9,43708.1,0.13652647,0.86347353
2020-04-01,A DIVISION,3,offpeak,161040.3,0.5280382,-0.54416984,85035.43,-87633.28,18769.9,0.11655406,0.8834459
2020-04-01,A DIVISION,3,peak,134410.7,0.40321764,-1.3313209,54196.766,-178943.77,15446.1,0.11491719,0.8850828
2020-04-01,A DIVISION,4,offpeak,457296.5,0.59431857,-0.6316084,271779.8,-288832.3,61002.2,0.13339747,0.86660254
2020-04-01,A DIVISION,4,peak,354076.4,0.5989762,-1.6471857,212083.33,-583229.6,42657.2,0.12047456,0.8795254
2020-04-01,A DIVISION,5,offpeak,146765.9,0.7237003,0.45606542,106214.52,66934.85,17188.5,0.11711508,0.8828849
2020-04-01,A DIVISION,5,peak,141164.8,0.23559722,0.25580236,33258.035,36110.293,12866,0.0911417,0.9088583
2020-04-01,A DIVISION,6,offpeak,415697.6,0.76828176,-0.040449508,319372.88,-16814.764,71044.1,0.17090333,0.8290967
2020-04-01,A DIVISION,6,peak,354202,0.662974,-0.38141653,234826.72,-135098.5,55697.9,0.15724897,0.842751
2020-04-01,A DIVISION,7,offpeak,256625.2,1.3248453,-0.7489413,339988.7,-192197.22,45479.7,0.17722227,0.82277775
2020-04-01,A DIVISION,7,peak,218088,1.504,-1.401729,328004.34,-305700.25,30254.4,0.13872565,0.86127436
2020-04-01,B DIVISION,A,offpeak,277014.1,0.80596364,0.25651342,223263.3,71057.83,46218.9,0.16684674,0.83315325
2020-04-01,B DIVISION,A,peak,237796,0.52116954,-0.30251655,123932.03,-71937.23,34778.3,0.14625268,0.8537473
2020-04-01,B DIVISION,D,offpeak,340215.5,1.3739251,-0.677666,467430.6,-230552.48,65524.4,0.19259675,0.80740327
2020-04-01,B DIVISION,D,peak,288882.7,1.3382953,-0.91299343,386610.38,-263748,56903.8,0.19697891,0.8030211
2020-04-01,B DIVISION,E,offpeak,197834.7,0.89243025,-1.5350707,176553.67,-303690.25,29090,0.14704195,0.852958
2020-04-01,B DIVISION,E,peak,162943.9,1.3325934,-1.6180078,217137.97,-263644.5,28289.7,0.1736162,0.8263838
2020-04-01,B DIVISION,F,offpeak,257912.9,0.8447889,-0.55100846,217881.97,-142112.19,38403,0.14889911,0.8511009
2020-04-01,B DIVISION,F,peak,222125.4,0.89025223,-1.0690933,197747.64,-237472.78,34499.7,0.15531632,0.8446837
2020-04-01,B DIVISION,G,offpeak,92735.8,1.8495655,0.6246812,171520.94,57930.31,22491,0.2425277,0.7574723
2020-04-01,B DIVISION,G,peak,89729.9,1.8082999,0.009909294,162258.58,889.16,21805.2,0.2430093,0.75699073
2020-04-01,B DIVISION,JZ,offpeak,161913,3.5068917,0.33774275,567811.4,54684.94,42512.1,0.26256138,0.7374386
2020-04-01,B DIVISION,JZ,peak,145536,2.7520576,-0.13597137,400523.47,-19788.729,38608.8,0.26528695,0.7347131
2020-04-01,B DIVISION,L,offpeak,169073.6,0.54433936,-0.08908733,92033.414,-15062.315,22575,0.13352174,0.86647826
